0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.3200320280714745,0.5436113657831374,0.5436113657831374,0.7028485323274646,0.6147368650979409,0.6118055311140512,0.962848654317674,0.7156127802945051,0.6767983672871551,0.7797577784927718,0.6804006154877409,0.7330551181233104,0.6760291821493714,0.755981900434674,1.5535187794154939,-0.3417231949941924,-0.1918133240459212,-0.258025769461533,-0.24009730059627785,0.25743809963750114,0.07495702385384004,0.5178575098197941
0.7953338038664158,1.2537522007391375,1.2537522007391375,1.0257889660110098,0.6534440188245371,0.92093176499373,-0.8250761386557626,0.9378369875790626,1.0360870774777096,0.9177920779968126,0.3561039546747043,0.9488159910949224,0.6636559203302484,0.7599367567658277,0.19354778329157388,-1.1688385075642262,-1.249561484854875,-0.15646802826494724,-0.26414688246640655,1.693267452241146,1.159677281697297,1.2083341895795194
-1.537965822763296,-0.20153132943238117,-0.20153132943238117,0.2908709105338689,0.7433511113429228,0.04627658463179639,-0.6171230242306852,0.44941254506417366,-0.5662560594589167,0.5163737540994691,0.9686643139882322,0.3205367940602562,-0.0919612720667183,0.6564183922978336,-0.7824248987176875,-0.5765132671781282,1.1578795545533416,-2.368255889724784,-3.427413483822935,-1.4821667743679112,-1.5454466546081953,-0.10357150196395881
-0.7169900282083974,-1.359479469358095,-1.359479469358095,-1.578315828298811,-1.6308924503101994,-1.1400802727070174,-0.48221873832124657,-1.7799937905923744,-0.1679244443795021,-2.051767978788878,-2.119776321147979,-1.9692589150014006,-1.5448703356414568,-2.164284014490462,-0.9093997682045812,1.4484770048553233,-0.11205869396153192,1.7305619484240862,1.7802899636452871,-0.06963932671212149,0.3908135548017276,-1.415477193507437
-1.537965822763296,-0.8398642242683387,-0.8398642242683387,-0.44666707737059524,0.5455145478514213,-0.6177310955991163,-0.8827637095799581,-0.2146188739098701,-0.7310277545116862,-0.10635036245410047,0.7095041619709792,-0.22197316819249904,-0.3639306831072857,0.09967349227943481,0.4236592602382517,0.7985608146813039,1.8551027491841046,-0.31155048911731126,-0.19371369487581683,-1.472736629335671,-1.3616293385939187,-0.7250005137477117
0.4928690374514532,-0.30942366157254586,-0.30942366157254586,-0.37287681560306857,-0.036321556578536314,-0.7019261662129415,-0.8399705355028264,-0.11379095398013683,0.10730939516249043,-0.25327650662165985,0.13644147288466307,-0.5688370708139523,-0.8839038838194995,-0.01986204032973271,-0.7492840087301071,0.45924450244224474,-0.11678373311576618,-0.8082268857690058,-0.6039862183511777,0.008796056514442678,0.2111184555155366,-0.31071450589187644
-0.5873622711734134,0.06260642015491161,0.06260642015491161,0.26067416358800627,0.3372331968464116,-0.009707338013040004,0.17060751852449146,0.40840787035797677,-0.9347433224152576,0.5540903463925914,0.6748570828242901,0.31161822061468974,-0.5525320449813587,0.63402401832267,-1.334830863885414,0.04962652555814299,0.7704711310071007,-1.5471309997453828,-1.364502619405454,-0.6537448302556527,-0.6963588176005073,0.10357150196395881
-0.9330362899333707,-1.7048071009906622,-1.7048071009906622,-1.1912140597584706,-1.795141853954295,-0.6240783755727153,-0.6656498638893402,-1.6282897001938395,-0.7104548008362396,-1.1102438391096567,-1.2291154065503078,-0.7590496610845708,-0.692084666042521,-1.3518576526628698,-0.3748616956448354,1.1806578461829638,2.203871101352944,1.7771898171608278,1.6554354633155548,-1.4309611420868136,-1.2410810186450019,-1.6226201974353547
1.0545893179363839,0.3848400408946007,0.3848400408946007,0.12399201875836777,-0.2765516693896355,-0.26611918339255664,-0.8353368143564128,0.251190268948221,0.10640715616191251,0.5327667757777094,0.4175447750281704,0.421906671930799,0.4182102587822509,0.5383164951087073,-0.39193593789031944,-0.3394063177038738,-0.8359638040058988,-0.545850050712633,-0.47689196171782056,0.8572826091545838,0.8385094804827616,0.31071450589187644
1.6595188507663092,-0.005953924683320124,-0.005953924683320124,-0.28593287247361243,-0.3668683614183674,-0.7059811191744925,-1.051346611341641,-0.0507322352290568,0.33376424257403053,-0.41078015320885425,-0.4611051521319688,-0.9211207219138662,-1.071872445578775,-0.20440552388227012,-0.0974642657085712,-0.02130746380579263,-1.455862068780872,-0.4767139544905856,-0.2583171621583897,1.1615166554759038,1.7923179040297925,-0.10357150196395881
1.8755651124912824,-0.03301721869841159,-0.03301721869841159,-0.370040806274521,-0.6513352213455763,-0.9199986139965322,-1.537483061092466,-0.12627063758637067,-1.4125324362226113,-0.357976923998485,-0.2622309178299513,-0.9924967512428542,-1.6750521294707266,-0.11057655742561086,-1.923651497145656,-0.07877491267205539,-1.151488930466392,-0.7098404068641644,-0.5327270213436485,0.9403253391631563,1.322691094618846,-0.10357150196395881
0.19040427103649055,-1.15091168348179,-1.15091168348179,-1.4560973310447614,-1.1930305737627718,-1.2603041483508397,-0.6572155884634057,-1.4619269338133785,-0.6934051023609389,-1.4904228752799245,-1.1256361301655176,-1.5069612302298552,-1.543066182122673,-1.3820628678920648,-0.944737009098234,1.20998684505849,-0.18432268140567767,1.4666381561522281,1.359946479201854,-0.0324214666756822,0.4162227901693419,-1.2083341895795194
-0.11206049537847211,0.5143830082468386,0.5143830082468386,0.7312896544508939,0.5236009740485394,0.73493362982493,1.204458837176024,0.7256163362010914,3.348847013966999,0.8105210325419098,0.764939488605692,0.8506705205470092,1.1338937247858356,0.7829243591906708,2.009935910686181,-0.12187179429410239,0.275652042516378,-0.9812153763906079,-0.49311033892350187,-0.15927266188968162,-0.33907783225524324,0.5178575098197941
1.0113800655913892,1.2714335528289973,1.2714335528289973,1.0911387238245291,0.46584744309139353,1.1991161505992316,0.8117950909229819,0.9204380636095264,-1.1133390329729238,0.7589399052047255,-0.07236492410607656,0.7562571299640096,0.38469878036245075,0.5520596208594722,-0.28481477641834474,-1.2777416202829366,-1.6195365293415351,-0.3540402473026308,-0.19798670512883232,2.090808557493067,1.7476667234323342,1.2083341895795194
-0.6305715235184081,-0.16111681036984457,-0.16111681036984457,0.06709626970518393,0.1553710142579549,-0.12525523186336193,0.8538515484848069,0.23458370584256974,0.686465893887015,0.4202491205568908,0.761474780691,0.2730762624476136,0.19153317936249922,0.5439521653806065,0.08278026435043537,0.1838868475118337,0.981004095976464,-0.8903187486707397,-1.0930791019583623,-0.7449360452803667,-0.7872622073151888,-0.10357150196395881
0.10398576634650121,0.5262908576134788,0.5262908576134788,0.8185307033195292,0.5791017076988498,0.8627103119984882,1.0050569698798686,0.7826002883290286,-1.4029363269578896,0.6835488620623853,0.6046390024203069,0.551363195713766,0.027220570830860685,0.6949782415265987,-1.561916059759082,-0.18530186765805065,0.06798545201024678,-0.8268806115257291,-0.8048812394288029,-0.03446549342549426,-0.1909937952992086,0.5178575098197941
0.10398576634650121,1.6607841427261134,1.6607841427261134,1.6415406104638715,0.8760613526912524,2.2271471868987485,2.7929920235290053,1.2380427098845854,2.5559241477071355,1.2384884660980966,0.6991100382269546,1.5905279318268366,2.046876188283899,0.9803211258194596,2.5851664374628305,-1.2631240511954038,-1.1022679064805747,-0.505319771666928,-0.5503114910465767,1.6033247508528035,0.8940150917226958,1.6226201974353547
0.6224967944864372,-1.4009765201812352,-1.4009765201812352,-1.4002279472723846,-1.808658637795331,-0.9080072778737476,0.4819061586065177,-1.742554739773673,-0.019515413038004848,-1.6653520089209777,-1.7224898135992213,-1.3485399240721303,-0.7485923699107023,-1.8479449437021684,-0.06221298186792257,1.5549249192514574,0.7024843117073093,1.8256611432460224,1.8234013012909482,-0.4694951541482883,-0.1534127961156905,-1.415477193507437
0.44965978510645854,-0.9466740246478997,-0.9466740246478997,-1.0387042819142738,-0.4807370252913202,-1.0134360548740728,-0.40948054150176916,-0.863166241002103,-0.5746809244273737,-1.0731172270311762,-0.46456986004663514,-1.1570101291080128,-0.9977944406507945,-0.8578466611974215,-0.19112781312003155,1.0033154627178251,0.0036039943399902813,0.8151242335406211,0.7901905990712111,-0.03339928487761944,0.25081853559039274,-1.0011911856516018
-0.6737807758634028,-0.3783448503309788,-0.3783448503309788,-0.36650254701700063,0.2610476879242123,-0.7189313968760226,-0.361279232040393,-0.0745030611456951,-1.4379427240647447,0.09660283138240126,0.6473704000345594,-0.052588877137836734,-0.41552408821161513,0.27072102860190606,-0.9435350923743306,0.6036220198982224,1.1208742123620026,-0.15458589698610695,-0.30808422952900716,-0.8285754101240191,-0.7919962192249415,-0.31071450589187644
1.270635579661357,-0.25024525865954583,-0.25024525865954583,-0.5238335407197282,-0.4717258360639552,-0.7806872345472111,0.5486621147149479,-0.2830920585641821,-0.39979034521667167,-0.5171872990637479,-0.34445998567141545,-0.7915681519553318,-0.3996502300127624,-0.3056004102557095,0.9840162528088654,0.17691645549341212,-0.9429154011652541,-0.19793937295007216,-0.22573744457871037,0.722189014181884,1.0879146936541995,-0.31071450589187644
-1.4947565704183015,0.6673808304121557,0.6673808304121557,0.7732625925133896,0.7263527316640355,0.606024483310759,-0.49075992998798185,0.7951790170432476,1.2285829820310867,0.839725053166639,0.9146148705194013,0.7128030959607597,0.26750958463487096,0.8740343619196594,0.6939764077185608,-1.086201570863905,0.5688731926848446,-2.693013774495587,-3.4916516007864757,-1.325141324809392,-1.4610707247753298,0.7250005137477117
0.2336135233814852,-0.7395496144523996,-0.7395496144523996,-0.9841043499365804,-0.2867916571479934,-1.3016664951140478,-0.9998564885406379,-0.6701933556094083,-1.0940611136413148,-1.081629798699569,-0.4497871062773647,-1.4201217666344774,-1.3047294239919738,-0.741277270836618,-1.0743869213553443,0.824308286828726,-0.23091246320844924,0.30411270002543284,0.14792062301115003,-0.05975618115694991,0.35378514481455314,-0.7250005137477117
